-1516.975708, 1905.616577, 31.891050
-1511.994263, 1906.045044, 31.891050
-1507.006714, 1906.399048, 31.806973
-1502.017944, 1906.733887, 31.875277
-1497.027954, 1907.048584, 31.918072
-1492.036499, 1907.343384, 31.937599
-1487.044312, 1907.620972, 31.941635
-1482.050781, 1907.881958, 31.937742
-1477.056885, 1908.128906, 31.922400
-1472.062378, 1908.363647, 31.899076
-1467.067261, 1908.586914, 31.872120
-1462.071899, 1908.799683, 31.841026
-1457.076172, 1909.003784, 31.806040
-1452.080200, 1909.200073, 31.771053
-1447.083740, 1909.390503, 31.732172
-1442.087280, 1909.576782, 31.689396
-1437.090698, 1909.759399, 31.646620
-1432.094116, 1909.938965, 31.607737
-1427.097412, 1910.116699, 31.564960
-1422.100464, 1910.293091, 31.524933
-1417.103638, 1910.468140, 31.486784
-1412.106689, 1910.642212, 31.448301
-1407.109863, 1910.815796, 31.416769
-1402.112915, 1910.989868, 31.385654
-1397.115845, 1911.163696, 31.354986
-1392.118896, 1911.337769, 31.331203
-1387.121826, 1911.512573, 31.311760
-1382.124878, 1911.688354, 31.296206
-1377.127808, 1911.865112, 31.284046
-1372.131104, 1912.043579, 31.276264
-1367.134155, 1912.223022, 31.272373
-1362.137329, 1912.404297, 31.275728
-1357.140625, 1912.587036, 31.280155
-1352.143799, 1912.771606, 31.295160
-1347.147339, 1912.958252, 31.310711
-1342.150879, 1913.146362, 31.334044
-1337.154419, 1913.336060, 31.361267
-1332.158081, 1913.527710, 31.392380
-1327.161743, 1913.721069, 31.426758
-1322.165649, 1913.915405, 31.461744
-1317.169434, 1914.110962, 31.496737
-1312.173340, 1914.307739, 31.531725
-1307.177246, 1914.505493, 31.566713
-1302.181396, 1914.704834, 31.597811
-1297.185425, 1914.904663, 31.628906
-1292.189575, 1915.105103, 31.660004
-1287.193726, 1915.306763, 31.687962
-1282.197754, 1915.509277, 31.718306
-1277.201782, 1915.712036, 31.749403
-1272.205933, 1915.915894, 31.780499
-1267.210083, 1916.119995, 31.811596
-1262.214233, 1916.324341, 31.842690
-1257.218628, 1916.529175, 31.873783
