-1560.611328, 298.871094, 33.342411
-1557.421387, 295.021759, 33.342411
-1554.482910, 290.980072, 33.342411
-1552.247559, 286.517731, 33.313351
-1550.925781, 281.701904, 33.247990
-1550.282959, 276.748657, 33.179947
-1550.008179, 271.758240, 33.112026
-1549.880737, 266.760406, 33.043896
-1549.814819, 261.763977, 32.965717
-1549.777588, 256.762726, 32.854183
-1549.755249, 251.765579, 32.811409
-1549.740479, 246.762009, 32.768574
-1549.729980, 241.764450, 32.725796
-1549.722046, 236.758545, 32.690731
-1549.715820, 231.762161, 32.659630
-1549.710449, 226.762543, 32.632393
-1549.705566, 221.762054, 32.609966
-1549.700928, 216.761322, 32.591438
-1549.695923, 211.760513, 32.578835
-1549.690674, 206.759674, 32.571049
-1549.684448, 201.758896, 32.564201
-1549.677490, 196.758392, 32.560310
-1549.669067, 191.758392, 32.555481
-1549.659058, 186.758087, 32.548637
-1549.647217, 181.757416, 32.540855
-1549.633057, 176.756653, 32.532124
-1549.616211, 171.755981, 32.516560
-1549.595947, 166.756104, 32.497105
-1549.572021, 161.756927, 32.473763
-1549.543701, 156.758865, 32.446533
-1549.510376, 151.756592, 32.419285
-1549.471069, 146.755188, 32.388157
-1549.425049, 141.757233, 32.360920
-1549.370972, 136.756378, 32.337570
-1549.307251, 131.758118, 32.314232
-1549.232178, 126.756447, 32.298664
-1549.142822, 121.757317, 32.284046
-1549.035889, 116.758240, 32.276264
-1548.906006, 111.760826, 32.268482
-1548.745361, 106.763084, 32.264591
-1548.542725, 101.767509, 32.264591
-1548.282837, 96.776947, 32.263725
-1547.942505, 91.788078, 32.271481
-1547.486694, 86.808609, 32.265873
-1546.866821, 81.848648, 32.270302
-1546.036255, 76.919067, 32.272373
-1544.939819, 72.042130, 32.263794
-1543.555054, 67.238846, 32.265446
-1541.953003, 62.502823, 32.256809
-1540.229126, 57.809631, 32.260376
-1538.432129, 53.143112, 32.262421
-1536.583496, 48.497070, 32.258156
-1534.692383, 43.868378, 32.267586
-1532.760864, 39.256592, 32.265656
-1530.776245, 34.666580, 32.268890
-1528.706909, 30.116302, 32.266003
-1526.460327, 25.649292, 32.256809
-1524.262573, 21.163635, 32.256809
-1523.001099, 16.333694, 32.256809
-1522.302612, 11.384567, 32.256809
-1521.847656, 6.406265, 32.263680
-1521.538818, 1.413498, 32.256809
-1521.322144, -3.578003, 32.256809
-1521.168091, -8.579239, 32.244522
-1521.058960, -13.577469, 32.196198
-1520.979004, -18.573975, 32.158955
-1520.916992, -23.576477, 32.120029
-1520.866699, -28.574631, 32.081135
