1867.658081, 58.387970, 32.941635
1872.657837, 58.387985, 32.935181
1877.657837, 58.387985, 32.915726
1882.657837, 58.387970, 32.885933
1887.657349, 58.387985, 32.847027
1892.656860, 58.387970, 32.804226
1897.656372, 58.387970, 32.761429
1902.655884, 58.387985, 32.722523
1907.655640, 58.387970, 32.683613
1912.655396, 58.387985, 32.652489
1917.654907, 58.387970, 32.625256
1922.654907, 58.387970, 32.604454
1927.654663, 58.387970, 32.585003
1932.654419, 58.387970, 32.573330
1937.654175, 58.387985, 32.564201
1942.653931, 58.387970, 32.556419
1947.653931, 58.387985, 32.552528
1952.653931, 58.387970, 32.548637
1957.653442, 58.387985, 32.548637
1962.653442, 58.387970, 32.548637
1967.653198, 58.387970, 32.548637
1972.652954, 58.387985, 32.551178
1977.652710, 58.387985, 32.552528
1982.652466, 58.387985, 32.558960
1987.652466, 58.387970, 32.564201
1992.651978, 58.387970, 32.570629
1997.651978, 58.387970, 32.578415
2002.651733, 58.387970, 32.586193
2007.651489, 58.388000, 32.595329
2012.651245, 58.387985, 32.605648
2017.651245, 58.387985, 32.613430
2022.651001, 58.387985, 32.622566
2027.650513, 58.387985, 32.630352
2032.650513, 58.387970, 32.638134
2037.650269, 58.387985, 32.645916
2042.650269, 58.387970, 32.649807
2047.649780, 58.387970, 32.656227
