-1560.611084, 298.870636, 33.342411
-1557.421143, 295.021301, 33.342411
-1554.482666, 290.979645, 33.342411
-1552.247314, 286.517273, 33.313343
-1550.925537, 281.701447, 33.247982
-1550.282715, 276.748199, 33.179943
-1550.007935, 271.757782, 33.112019
-1549.880493, 266.759949, 33.043892
-1549.814575, 261.763519, 32.965710
-1549.777344, 256.762268, 32.854179
-1549.755005, 251.765137, 32.811398
-1549.740234, 246.761566, 32.768574
-1549.729736, 241.764008, 32.725792
-1549.721802, 236.758087, 32.690723
-1549.715454, 231.761719, 32.659626
-1549.710205, 226.762100, 32.632389
-1549.705444, 221.761597, 32.609966
-1549.700684, 216.760880, 32.591438
-1549.695679, 211.760071, 32.578831
-1549.690430, 206.759216, 32.571049
-1549.684326, 201.758453, 32.564201
-1549.677246, 196.757965, 32.560310
-1549.668823, 191.757950, 32.555477
-1549.658813, 186.757675, 32.548637
-1549.646973, 181.756989, 32.540855
-1549.632812, 176.756226, 32.532124
-1549.615845, 171.755569, 32.516560
-1549.595703, 166.755676, 32.497105
-1549.571777, 161.756500, 32.473759
-1549.543457, 156.758453, 32.446533
-1549.510010, 151.756165, 32.419285
-1549.470825, 146.754761, 32.388153
-1549.424805, 141.756805, 32.360920
-1549.370728, 136.755951, 32.337570
-1549.307129, 131.757690, 32.314232
-1549.231812, 126.756027, 32.298660
-1549.142700, 121.756897, 32.284046
-1549.035645, 116.757835, 32.276264
-1548.905884, 111.760422, 32.268482
-1548.745239, 106.762650, 32.264591
-1548.542480, 101.767097, 32.264591
-1548.282593, 96.776535, 32.263725
-1547.942261, 91.787666, 32.271473
-1547.486450, 86.808197, 32.265877
-1546.866699, 81.848236, 32.270298
-1546.036011, 76.918655, 32.272373
-1544.939697, 72.041733, 32.263798
-1543.554932, 67.238434, 32.265446
-1541.952759, 62.502426, 32.256809
-1540.228760, 57.809235, 32.260368
-1538.431885, 53.142700, 32.262421
-1536.583252, 48.496658, 32.258160
-1534.692139, 43.867996, 32.267582
-1532.760620, 39.256165, 32.265659
-1530.776001, 34.666168, 32.268887
-1528.706665, 30.115891, 32.266003
-1526.460083, 25.648880, 32.256809
-1524.262207, 21.163239, 32.256809
-1523.000854, 16.333298, 32.256809
-1522.302246, 11.384186, 32.256809
-1521.847412, 6.405884, 32.263683
-1521.538574, 1.413101, 32.256809
-1521.322021, -3.578384, 32.256809
-1521.167847, -8.579636, 32.244518
-1521.058716, -13.577866, 32.196194
-1520.978638, -18.574356, 32.158955
-1520.916870, -23.576874, 32.120026
-1520.866455, -28.575027, 32.081127
-1520.823242, -33.575012, 32.042217
-1520.783691, -38.576370, 32.013321
-1520.745972, -43.574631, 31.992218
-1520.707764, -48.573807, 31.978310
-1520.667725, -53.576096, 31.970520
-1520.624634, -58.573837, 31.964981
-1520.577148, -63.575745, 31.964981
-1520.524658, -68.573288, 31.961090
-1520.467773, -73.573486, 31.957199
-1520.407227, -78.573807, 31.951073
-1520.343994, -83.571701, 31.943302
-1520.278564, -88.570923, 31.937742
-1520.211670, -93.570984, 31.929960
-1520.143799, -98.571274, 31.926069
-1520.075684, -103.571487, 31.922178
-1520.007324, -108.571075, 31.922178
-1519.939453, -113.570145, 31.922178
-1519.872192, -118.568649, 31.922178
-1519.805908, -123.567017, 31.926069
-1519.740845, -128.565796, 31.932161
-1519.677002, -133.565933, 31.937742
-1519.614746, -138.568542, 31.945526
-1519.554199, -143.565704, 31.953308
-1519.495483, -148.565247, 31.961090
-1519.438232, -153.567688, 31.971079
-1519.382935, -158.566467, 31.980545
-1519.329468, -163.566986, 31.988327
-1519.277954, -168.567398, 31.996109
-1519.228516, -173.567978, 32.000000
-1519.181396, -178.567841, 32.003891
-1519.136597, -183.568542, 32.003891
-1519.094360, -188.569916, 32.003891
-1519.055176, -193.567642, 32.000000
-1519.019165, -198.569916, 32.003891
-1518.986816, -203.572311, 32.003891
-1518.958862, -208.572189, 32.011673
-1518.936035, -213.570663, 32.021675
-1518.919312, -218.570129, 32.037239
-1518.910400, -223.572662, 32.056702
-1518.911621, -228.577362, 32.078426
-1518.927246, -233.569077, 32.105598
-1518.964355, -238.573364, 32.136757
-1519.034180, -243.568741, 32.167850
-1519.158447, -248.568481, 32.200657
-1519.383545, -253.563751, 32.227879
-1519.813599, -258.539795, 32.251129
-1520.548462, -263.483521, 32.264591
-1521.406006, -268.409912, 32.260700
-1522.263428, -273.335938, 32.243828
-1523.064331, -278.271240, 32.212952
-1523.758545, -283.222656, 32.177254
-1524.308105, -288.191986, 32.138580
-1524.722290, -293.173950, 32.104382
-1525.029053, -298.164124, 32.077183
-1525.260010, -303.158752, 32.053860
-1525.441040, -308.154968, 32.038307
-1525.586548, -313.153564, 32.027237
-1525.703125, -318.152283, 32.022755
-1525.796265, -323.149963, 32.019455
-1525.870605, -328.150909, 32.015564
-1525.929443, -333.150208, 32.011673
-1525.975586, -338.148193, 32.007782
-1526.010986, -343.149231, 32.003891
-1526.036987, -348.148560, 31.999422
-1526.053955, -353.149353, 31.992218
-1526.062256, -358.150085, 31.987741
-1526.061279, -363.150482, 31.980545
-1526.051270, -368.150574, 31.972763
-1526.031494, -373.150604, 31.968287
-1526.000488, -378.150879, 31.961090
-1525.957886, -383.151123, 31.956610
-1525.901611, -388.151428, 31.949417
-1525.829590, -393.151093, 31.941046
-1525.740845, -398.148743, 31.929960
-1525.636719, -403.149017, 31.917707
-1525.519043, -408.146057, 31.898262
-1525.389893, -413.145508, 31.878811
-1525.252686, -418.143646, 31.858805
-1525.111084, -423.141327, 31.836025
-1524.969238, -428.139160, 31.816580
-1524.832642, -433.137177, 31.801023
-1524.706421, -438.135712, 31.789354
-1524.592529, -443.134155, 31.781578
-1524.492065, -448.134033, 31.774319
-1524.406860, -453.132233, 31.774319
-1524.340332, -458.132690, 31.774319
-1524.299805, -463.132172, 31.774319
-1524.302124, -468.132538, 31.778210
-1524.407227, -473.131714, 31.782101
-1524.852295, -478.107178, 31.789883
-1526.148926, -482.926422, 31.793774
-1528.409424, -487.377869, 31.801556
-1531.352783, -491.414368, 31.805447
-1534.867432, -494.963348, 31.809338
-1538.921387, -497.879272, 31.809338
