-1513.252686, 1898.064087, 31.901979
-1513.252686, 1893.063354, 31.986032
-1513.315552, 1888.793823, 31.919367
-1513.528809, 1883.802368, 31.856901
-1513.691406, 1878.799683, 31.847492
-1513.834351, 1873.803833, 31.862667
-1513.961304, 1868.805908, 31.899744
-1514.073120, 1863.804199, 31.957108
-1514.170044, 1858.805664, 31.981285
-1514.252075, 1853.807861, 31.991070
-1514.319092, 1848.807739, 32.024509
-1514.370239, 1843.806396, 32.060993
-1514.405029, 1838.807373, 32.087200
-1514.422363, 1833.806519, 32.119278
-1514.421631, 1828.807251, 32.177490
-1514.403198, 1823.808838, 32.245045
-1514.368896, 1818.807739, 32.270668
-1514.320190, 1813.807617, 32.284794
-1514.259033, 1808.810303, 32.313770
-1514.186890, 1803.812134, 32.336819
-1514.105591, 1798.813110, 32.355637
-1514.016479, 1793.812866, 32.394516
-1513.920654, 1788.810303, 32.440239
-1513.819824, 1783.817505, 32.481812
-1513.714355, 1778.820923, 32.516682
-1513.604980, 1773.814819, 32.551712
-1513.493042, 1768.824341, 32.568726
-1513.378418, 1763.819580, 32.590424
-1513.262207, 1758.828369, 32.632515
-1513.144165, 1753.821655, 32.666027
-1513.025269, 1748.829834, 32.684505
-1512.905518, 1743.833740, 32.690273
-1512.784790, 1738.829834, 32.682068
-1512.663574, 1733.827271, 32.666077
-1512.542236, 1728.835205, 32.651741
-1512.420288, 1723.839478, 32.644505
-1512.297852, 1718.841553, 32.642651
-1512.175171, 1713.842285, 32.643673
-1512.052246, 1708.842773, 32.644081
-1511.929077, 1703.843262, 32.642792
-1511.805786, 1698.844116, 32.638020
-1511.682251, 1693.845459, 32.633877
-1511.558716, 1688.847534, 32.632870
-1511.435059, 1683.849854, 32.633480
-1511.311401, 1678.852417, 32.636223
-1511.187622, 1673.854980, 32.643967
-1511.063843, 1668.857056, 32.650658
-1510.939941, 1663.858276, 32.650742
-1510.816040, 1658.858154, 32.648781
-1510.692261, 1653.856323, 32.645317
-1510.568237, 1648.852295, 32.648212
-1510.444580, 1643.857422, 32.641155
-1510.321045, 1638.864014, 32.641064
-1510.197510, 1633.867920, 32.648315
-1510.073853, 1628.868286, 32.655003
-1509.950195, 1623.864624, 32.658363
-1509.826782, 1618.862549, 32.660282
-1509.703613, 1613.871582, 32.658310
-1509.580444, 1608.875610, 32.654076
-1509.457275, 1603.873901, 32.650803
-1509.333984, 1598.865723, 32.649792
-1509.211304, 1593.877197, 32.651836
-1509.088501, 1588.881714, 32.655178
-1508.965698, 1583.878662, 32.653961
-1508.843018, 1578.875488, 32.651638
-1508.720825, 1573.885498, 32.654152
-1508.598511, 1568.886230, 32.653728
-1508.476074, 1563.877930, 32.652214
-1508.354126, 1558.887451, 32.655025
-1508.232178, 1553.890259, 32.656960
-1508.109985, 1548.884155, 32.651558
-1507.988159, 1543.890015, 32.649853
-1507.866211, 1538.893555, 32.654633
-1507.744141, 1533.888306, 32.656685
-1507.622314, 1528.893677, 32.655685
-1507.500244, 1523.896484, 32.657585
-1507.378052, 1518.891357, 32.651703
-1507.255981, 1513.897827, 32.640533
-1507.133667, 1508.899292, 32.639423
-1507.011108, 1503.894653, 32.641308
-1506.888794, 1498.901733, 32.629967
-1506.766113, 1493.901611, 32.626461
-1506.643188, 1488.900879, 32.631737
-1506.520264, 1483.905273, 32.637974
-1506.397095, 1478.904053, 32.641277
-1506.273682, 1473.906250, 32.634571
-1506.150146, 1468.908325, 32.616211
-1506.026245, 1463.906616, 32.590771
-1505.902222, 1458.910645, 32.569736
-1505.777954, 1453.911377, 32.543972
-1505.653320, 1448.911865, 32.525986
-1505.528442, 1443.914062, 32.518509
-1505.403198, 1438.914551, 32.529579
-1505.277710, 1433.916260, 32.530697
-1505.151978, 1428.917480, 32.513866
-1505.025757, 1423.918945, 32.502644
-1504.899170, 1418.919922, 32.498692
-1504.772339, 1413.921387, 32.522476
-1504.645020, 1408.923096, 32.549862
-1504.517212, 1403.923584, 32.567078
-1504.389160, 1398.926270, 32.580421
-1504.260498, 1393.926514, 32.575024
-1504.131348, 1388.927490, 32.573006
-1504.001831, 1383.931274, 32.579773
-1503.871704, 1378.929688, 32.571609
-1503.741089, 1373.932495, 32.563927
-1503.609863, 1368.934326, 32.574802
-1503.478149, 1363.933594, 32.591190
-1503.345825, 1358.938721, 32.604843
-1503.212769, 1353.937500, 32.609489
-1503.079102, 1348.937988, 32.615646
-1502.944946, 1343.946045, 32.636845
-1502.809692, 1338.940918, 32.646103
-1502.673950, 1333.942993, 32.640842
-1502.537476, 1328.949463, 32.628448
-1502.399902, 1323.944824, 32.604668
-1502.261719, 1318.948486, 32.596531
-1502.122803, 1313.954346, 32.589939
-1501.982666, 1308.950684, 32.582848
-1501.841919, 1303.954834, 32.584671
-1501.700317, 1298.960815, 32.589123
