1061.387085, 436.073975, 31.548637
1061.387085, 431.073975, 31.548637
1061.388306, 426.074249, 31.502565
1061.395508, 421.075134, 31.387255
1061.406250, 416.075653, 31.324083
1061.418213, 411.076050, 31.260809
1061.431274, 406.076324, 31.208822
1061.444946, 401.076691, 31.149588
1061.459229, 396.077179, 31.076532
1061.474243, 391.077576, 31.014795
1061.490112, 386.077850, 30.962532
1061.506226, 381.077942, 30.933613
1061.523193, 376.077972, 30.934084
1061.541138, 371.078003, 30.936975
1061.559937, 366.078064, 30.949568
1061.579224, 361.078064, 30.953194
1061.599243, 356.078125, 30.932648
1061.620239, 351.078186, 30.915939
1061.642212, 346.078247, 30.918329
1061.665283, 341.078369, 30.943693
1061.688965, 336.078674, 30.998041
1061.713257, 331.078949, 31.047789
1061.738403, 326.079041, 31.068424
1061.765259, 321.079132, 31.068182
1061.792358, 316.079224, 31.048246
1061.820190, 311.079376, 31.022779
1061.848999, 306.079559, 30.981602
1061.878174, 301.079651, 30.979090
1061.908325, 296.079803, 31.015291
1061.938965, 291.079895, 31.022068
1061.970093, 286.080017, 31.028200
1062.002075, 281.080170, 31.046236
1062.034058, 276.080292, 31.063442
1062.066284, 271.080444, 31.088678
1062.099121, 266.080566, 31.106356
1062.132202, 261.080719, 31.115961
1062.166138, 256.080872, 31.136894
1062.200073, 251.081177, 31.181143
1062.234009, 246.081650, 31.237406
1062.267944, 241.082397, 31.319183
1062.302246, 236.083344, 31.410294
1062.336792, 231.084427, 31.505253
1062.371216, 226.085785, 31.622253
1062.405884, 221.086914, 31.720129
1062.441040, 216.087875, 31.809591
